Date,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Response_Accuracy,Response_Speed_sec,Response_Time_Category,User_Return_Frequency,Customer_Support_Interactions
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,395,Content Creation,4,1.26,40,Laptop/Desktop,0.8498,3.36,Standard,2,2
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,67,Best Practices,4,1.26,26,Mobile,0.8172,3.38,Standard,9,0
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,248,Best Practices,5,1.66,16,Laptop/Desktop,0.885,3.22,Standard,10,0
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,453,Education,5,1.66,34,Mobile,0.8866,3.50,Standard,7,3
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,247,Content Creation,3,0.86,27,Laptop/Desktop,0.8995,3.36,Standard,6,1
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,407,Content Creation,5,1.66,12,Laptop/Desktop,0.9015,3.19,Standard,8,2
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,329,Professional Writing,3,0.86,35,Mobile,0.8913,3.34,Standard,10,1
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,342,Professional Writing,4,1.26,32,Mobile,0.8863,3.42,Standard,9,0
02-08-2023,Wednesday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,General,232,Professional Writing,3,0.86,12,Mobile,0.897,3.20,Standard,5,3
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,482,Algorithm Explanation,5,2.1,20,Mobile,0.8976,1.19,Fast,10,2
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,329,Algorithm Explanation,5,2.1,37,Laptop/Desktop,0.9343,1.55,Fast,4,2
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,266,Code Optimization,5,2.1,25,Mobile,0.9034,1.33,Fast,9,0
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,General,128,Implementation Help,5,2.1,37,Mobile,0.899,1.53,Fast,9,0
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,233,Algorithm Explanation,5,2.1,51,Laptop/Desktop,0.9064,1.30,Fast,2,3
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,General,352,Implementation Help,5,2.1,59,Laptop/Desktop,0.9216,1.45,Fast,9,2
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,General,292,Implementation Help,5,2.1,39,Laptop/Desktop,0.9151,1.29,Fast,10,0
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,140,Debugging,5,2.1,14,Tablet,0.9431,1.19,Fast,10,0
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,456,Code Optimization,5,2.1,17,Mobile,0.9524,1.53,Fast,7,3
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,272,Algorithm Explanation,5,2.1,15,Mobile,0.9118,1.54,Fast,3,3
14-01-2025,Tuesday,DeepSeek,DeepSeek-Chat 1.5,2900000,290000,58000,0.02,0.95,Technical,119,Code Optimization,5,2.1,53,Mobile,0.9326,1.33,Fast,9,0
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,197,Best Practices,3,1.14,21,Mobile,0.8649,1.95,Fast,3,1
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,200,Content Creation,4,1.54,24,Laptop/Desktop,0.8883,2.19,Fast,9,1
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,99,Professional Writing,4,1.54,18,Mobile,0.8969,2.03,Fast,1,2
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,435,Education,3,1.14,13,Laptop/Desktop,0.898,2.14,Fast,9,3
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,247,Education,5,1.94,39,Tablet,0.8581,2.26,Fast,1,1
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,292,Best Practices,5,1.94,33,Mobile,0.8785,2.24,Fast,1,2
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,331,Best Practices,3,1.14,23,Laptop/Desktop,0.8402,2.04,Fast,5,2
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,106,Professional Writing,4,1.54,17,Laptop/Desktop,0.8375,2.25,Fast,9,1
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,240,Content Creation,5,1.94,29,Mobile,0.8949,2.14,Fast,9,3
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,337,Content Creation,4,1.54,21,Laptop/Desktop,0.8616,1.91,Fast,8,2
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,268,Content Creation,4,1.54,37,Laptop/Desktop,0.8841,2.19,Fast,5,3
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,422,Best Practices,4,1.54,22,Mobile,0.9365,2.25,Fast,4,1
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,442,Best Practices,4,1.54,8,Laptop/Desktop,0.9253,2.24,Fast,10,0
18-11-2023,Saturday,ChatGPT,GPT-4-turbo,1000000,50000,50000,0.05,0.95,General,372,Professional Writing,5,1.94,29,Mobile,0.8456,2.27,Fast,7,1
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,352,Code Optimization,4,1.79,24,Mobile,0.9499,1.05,Instant,2,3
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,144,Code Optimization,5,2.19,46,Laptop/Desktop,0.8826,1.04,Instant,1,1
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,443,Algorithm Explanation,5,2.19,17,Laptop/Desktop,0.9384,1.06,Instant,5,1
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,63,Code Optimization,5,2.19,31,Laptop/Desktop,0.9594,0.74,Instant,5,2
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,120,Debugging,5,2.19,16,Mobile,0.8892,1.00,Instant,9,2
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,232,Algorithm Explanation,5,2.19,14,Mobile,0.9386,0.87,Instant,9,0
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,126,Implementation Help,5,2.19,22,Laptop/Desktop,0.8912,0.98,Instant,6,0
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,128,Code Optimization,5,2.19,28,Tablet,,0.68,Instant,3,3
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,166,Implementation Help,5,2.19,57,Laptop/Desktop,0.9304,1.01,Instant,4,0
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,472,Algorithm Explanation,4,1.79,29,Mobile,0.8785,0.93,Instant,9,2
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,284,Implementation Help,4,1.79,60,Laptop/Desktop,0.9367,0.75,Instant,8,3
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,188,Debugging,5,2.19,17,Mobile,0.8783,1.00,Instant,8,3
04-11-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,68,Algorithm Explanation,5,2.19,59,Mobile,0.885,1.02,Instant,9,3
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,290,Professional Writing,4,1.04,37,Laptop/Desktop,0.8518,4.62,Standard,1,2
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,57,Best Practices,4,1.04,26,Mobile,0.9035,4.81,Standard,7,1
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,406,Best Practices,4,1.04,19,Laptop/Desktop,0.9113,4.63,Standard,7,0
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,67,Professional Writing,4,1.04,16,Laptop/Desktop,0.905,4.60,Standard,1,1
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,152,Best Practices,3,0.64,25,Tablet,,4.50,Standard,9,0
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,268,Best Practices,4,1.04,24,Mobile,0.8907,4.58,Standard,10,3
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,409,Education,5,1.44,20,Laptop/Desktop,0.9067,4.43,Standard,1,1
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,407,Professional Writing,4,1.04,27,Laptop/Desktop,0.8907,4.75,Standard,5,1
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,245,Best Practices,4,1.04,19,Mobile,0.9419,4.50,Standard,2,0
10-06-2024,Monday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,General,267,Best Practices,3,0.64,23,Mobile,0.9143,4.73,Standard,1,0
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,196,Debugging,5,2.2,18,Laptop/Desktop,0.9002,0.70,Instant,9,2
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,General,119,Implementation Help,5,2.2,46,Laptop/Desktop,0.9088,0.68,Instant,5,1
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,310,Code Optimization,5,2.2,32,Laptop/Desktop,0.8797,0.81,Instant,5,2
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,364,Algorithm Explanation,5,2.2,54,Laptop/Desktop,0.9488,0.67,Instant,10,3
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,180,Code Optimization,4,1.8,41,Mobile,0.954,0.75,Instant,8,0
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,General,271,Implementation Help,5,2.2,24,Mobile,0.8583,0.63,Instant,7,1
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,193,Debugging,5,2.2,27,Mobile,0.9001,1.01,Instant,2,3
11-11-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,General,84,Implementation Help,4,1.8,60,Mobile,0.9301,0.64,Instant,10,1
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,365,Education,4,1.29,10,Mobile,0.7399,2.87,Fast,5,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,347,Content Creation,3,0.89,17,Mobile,0.7552,3.11,Fast,8,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,417,Education,4,1.29,35,Mobile,,3.05,Fast,1,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,495,Best Practices,4,1.29,36,Laptop/Desktop,0.6928,3.15,Fast,2,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,154,Education,3,0.89,8,Laptop/Desktop,0.6676,3.01,Fast,7,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,310,Professional Writing,4,1.29,14,Mobile,0.6704,2.81,Fast,9,0
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,474,Professional Writing,4,1.29,26,Laptop/Desktop,0.7488,2.88,Fast,1,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,86,Content Creation,5,1.69,6,Mobile,0.6781,3.02,Fast,4,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,93,Professional Writing,4,1.29,12,Laptop/Desktop,0.6941,3.04,Fast,10,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,135,Best Practices,5,1.69,14,Mobile,0.7152,3.06,Fast,10,2
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,281,Best Practices,4,1.29,12,Mobile,0.6839,2.98,Fast,8,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,423,Professional Writing,5,1.69,26,Mobile,0.7508,3.06,Fast,8,1
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,353,Education,4,1.29,34,Laptop/Desktop,0.6739,2.87,Fast,9,0
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,163,Professional Writing,3,0.89,36,Mobile,0.6704,3.00,Fast,3,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,298,Content Creation,5,1.69,36,Laptop/Desktop,0.7101,3.09,Fast,8,3
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,131,Professional Writing,3,0.89,33,Laptop/Desktop,0.7325,2.91,Fast,10,1
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,92,Professional Writing,5,1.69,8,Laptop/Desktop,0.7163,3.10,Fast,8,0
19-10-2023,Thursday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,427,Education,4,1.29,18,Mobile,0.6832,2.86,Fast,8,3
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,368,Code Optimization,5,2.02,37,Laptop/Desktop,0.8764,1.53,Fast,7,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,66,Debugging,5,2.02,60,Laptop/Desktop,0.9196,1.75,Fast,9,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,363,Debugging,4,1.62,49,Laptop/Desktop,0.8862,1.74,Fast,10,3
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,370,Code Optimization,5,2.02,41,Mobile,0.8668,1.75,Fast,8,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,115,Code Optimization,5,2.02,34,Laptop/Desktop,0.8509,1.55,Fast,6,1
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,314,Algorithm Explanation,5,2.02,38,Tablet,0.8946,1.77,Fast,3,0
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,433,Implementation Help,4,1.62,29,Laptop/Desktop,0.9119,1.66,Fast,1,0
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,325,Debugging,5,2.02,18,Tablet,0.9008,1.70,Fast,1,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,373,Implementation Help,4,1.62,36,Mobile,0.8376,1.68,Fast,3,0
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,465,Implementation Help,5,2.02,46,Laptop/Desktop,0.8817,1.66,Fast,8,3
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,199,Implementation Help,5,2.02,10,Mobile,0.8854,1.85,Fast,7,1
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,190,Algorithm Explanation,5,2.02,54,Tablet,0.84,1.55,Fast,1,3
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,445,Debugging,5,2.02,30,Mobile,0.8364,1.84,Fast,9,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,415,Implementation Help,5,2.02,52,Tablet,0.9054,1.51,Fast,10,1
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,327,Debugging,5,2.02,27,Laptop/Desktop,0.8941,1.87,Fast,4,2
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,General,121,Implementation Help,4,1.62,49,Mobile,0.8687,1.72,Fast,4,1
02-12-2023,Saturday,DeepSeek,DeepSeek-Chat 1.5,950000,95000,19000,0.02,0.95,Technical,124,Code Optimization,4,1.62,40,Mobile,0.8575,1.85,Fast,2,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,357,Best Practices,4,1.03,34,Laptop/Desktop,0.7648,4.40,Standard,3,3
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,156,Professional Writing,3,0.63,7,Mobile,0.8088,4.18,Standard,10,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,270,Education,4,1.03,34,Mobile,0.7291,4.50,Standard,8,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,116,Content Creation,3,0.63,9,Mobile,0.7445,4.32,Standard,10,3
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,398,Best Practices,5,1.43,23,Laptop/Desktop,0.7573,4.53,Standard,4,2
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,366,Professional Writing,3,0.63,8,Laptop/Desktop,0.7518,4.49,Standard,2,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,251,Best Practices,5,1.43,27,Mobile,0.7461,4.37,Standard,6,2
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,244,Best Practices,3,0.63,28,Mobile,0.7962,4.19,Standard,8,3
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,119,Best Practices,5,1.43,21,Laptop/Desktop,0.7437,4.33,Standard,1,3
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,281,Professional Writing,5,1.43,30,Laptop/Desktop,0.7619,4.24,Standard,5,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,444,Content Creation,4,1.03,21,Mobile,0.7551,4.45,Standard,8,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,493,Education,4,1.03,16,Laptop/Desktop,0.7338,4.23,Standard,9,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,335,Education,5,1.43,7,Mobile,0.744,4.47,Standard,10,0
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,266,Content Creation,4,1.03,31,Mobile,0.7837,4.26,Standard,4,2
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,278,Best Practices,3,0.63,25,Mobile,0.806,4.40,Standard,4,1
01-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,106,Content Creation,5,1.43,16,Laptop/Desktop,,4.17,Standard,8,2
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,372,Implementation Help,5,1.97,36,Laptop/Desktop,0.856,1.88,Fast,9,2
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,366,Implementation Help,5,1.97,57,Mobile,0.9021,1.79,Fast,5,3
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,479,Algorithm Explanation,5,1.97,52,Mobile,0.8849,1.84,Fast,8,0
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,430,Code Optimization,5,1.97,60,Smart Speaker,0.8626,1.90,Fast,2,0
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,349,Algorithm Explanation,4,1.57,42,Mobile,,1.85,Fast,9,1
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,195,Implementation Help,5,1.97,45,Tablet,0.9425,1.84,Fast,10,3
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,173,Implementation Help,5,1.97,45,Mobile,0.8651,1.99,Fast,6,0
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,166,Code Optimization,5,1.97,14,Laptop/Desktop,0.8943,2.00,Fast,2,3
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,417,Debugging,5,1.97,40,Mobile,0.9012,1.73,Fast,5,2
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,384,Implementation Help,5,1.97,49,Laptop/Desktop,0.8689,2.12,Fast,10,0
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,366,Implementation Help,5,1.97,60,Mobile,,1.85,Fast,5,0
06-10-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,160,Implementation Help,5,1.97,12,Mobile,0.933,2.06,Fast,6,0
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,361,Professional Writing,5,1.69,7,Mobile,0.8118,3.05,Standard,9,0
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,135,Content Creation,5,1.69,27,Laptop/Desktop,0.82,2.95,Standard,7,2
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,185,Professional Writing,5,1.69,13,Mobile,0.7896,2.93,Standard,2,1
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,365,Professional Writing,5,1.69,10,Tablet,0.7541,3.00,Standard,2,2
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,376,Content Creation,5,1.69,12,Mobile,0.8177,3.30,Standard,1,3
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,235,Best Practices,5,1.69,34,Laptop/Desktop,0.8291,3.13,Standard,7,0
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,390,Content Creation,3,0.89,20,Mobile,0.7521,3.14,Standard,7,1
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,239,Education,4,1.29,34,Mobile,0.7843,2.96,Standard,7,1
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,253,Education,4,1.29,34,Mobile,0.7898,2.93,Standard,8,3
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,148,Content Creation,5,1.69,10,Mobile,0.8192,3.01,Standard,10,1
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,68,Professional Writing,4,1.29,28,Mobile,0.8029,3.29,Standard,3,2
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,252,Education,4,1.29,31,Mobile,0.755,2.91,Standard,4,3
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,224,Content Creation,5,1.69,31,Laptop/Desktop,0.7744,3.25,Standard,1,2
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,420,Education,5,1.69,22,Tablet,0.8045,3.17,Standard,1,0
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,117,Content Creation,4,1.29,18,Mobile,0.7951,3.03,Standard,6,1
02-10-2023,Monday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,108,Best Practices,3,0.89,13,Laptop/Desktop,0.8294,3.04,Standard,3,0
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,405,Algorithm Explanation,5,2.23,53,Laptop/Desktop,0.895,0.56,Instant,4,1
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,251,Code Optimization,5,2.23,25,Mobile,0.9121,0.59,Instant,4,2
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,73,Code Optimization,5,2.23,15,Mobile,0.9178,0.57,Instant,1,0
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,487,Code Optimization,5,2.23,60,Mobile,0.925,0.71,Instant,4,1
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,365,Algorithm Explanation,4,1.83,33,Mobile,0.9464,0.67,Instant,9,2
12-09-2023,Tuesday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,420,Algorithm Explanation,5,2.23,31,Laptop/Desktop,0.8801,0.58,Instant,4,2
03-07-2023,Monday,ChatGPT,GPT-4-turbo,1200000,60000,60000,0.05,0.95,General,59,Best Practices,4,1.3,24,Laptop/Desktop,0.7582,3.11,Standard,5,2
